model,kb_data,object_name,object_description,part,line,code,message,expression,source_line
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,111,120020055,No existe la comisión ingresada,case &errorCode		= 120020055 / &errorString		= 'No existe la comisión ingresada',&errorString		= 'No existe la comisión ingresada'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,113,120020056,No existe el código contable ingresado,case &errorCode		= 120020056 / &errorString		= 'No existe el código contable ingresado',&errorString		= 'No existe el código contable ingresado'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,115,120020057,La relación de la comisión ingresada ya se registro,case &errorCode		= 120020057 / &errorString		= 'La relación de la comisión ingresada ya se registro',&errorString		= 'La relación de la comisión ingresada ya se registro'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,117,120020058,"No se definió código contable para la relación ?, en el código de comisión ??","case &errorCode		= 120020058 / &errorString		= 'No se definió código contable para la relación ?, en el código de comisión ??'","&errorString		= 'No se definió código contable para la relación ?, en el código de comisión ??'"
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,119,120020059,La comisión ? no tiene asociado un rubro o relación de rubro,case &errorCode		= 120020059 / &errorString		= 'La comisión ? no tiene asociado un rubro o relación de rubro',&errorString		= 'La comisión ? no tiene asociado un rubro o relación de rubro'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,121,120020060,Módulo/transacción incorrectos,case &errorCode		= 120020060 / &errorString		= 'Módulo/transacción incorrectos',&errorString		= 'Módulo/transacción incorrectos'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,123,120020061,No existen datos de simulación,case &errorCode		= 120020061 / &errorString		= 'No existen datos de simulación',&errorString		= 'No existen datos de simulación'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,125,120020062,No exite agrupador de comisiones para el producto o subproducto,case &errorCode 		= 120020062 / &errorString 	= 'No exite agrupador de comisiones para el producto o subproducto',&errorString 	= 'No exite agrupador de comisiones para el producto o subproducto'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,127,120020063,La operación no tiene registro de saldo,case &errorCode 		= 120020063 / &errorString 	= 'La operación no tiene registro de saldo',&errorString 	= 'La operación no tiene registro de saldo'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,129,120020064,Debe ingresar un tipo de almacenamiento,case &errorCode 		= 120020064 / &errorString 	= 'Debe ingresar un tipo de almacenamiento',&errorString 	= 'Debe ingresar un tipo de almacenamiento'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,131,120020065,No existe la relación de rubros ingresada,case &errorCode 		= 120020065 / &errorString 	= 'No existe la relación de rubros ingresada',&errorString 	= 'No existe la relación de rubros ingresada'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,133,120020066,Producto o subproducto incorrecto,case &errorCode 		= 120020066 / &errorString 	= 'Producto o subproducto incorrecto',&errorString 	= 'Producto o subproducto incorrecto'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,135,120020067,No existe registro en tabla general de cuentas vista,case &errorCode 		= 120020067 / &errorString	= 'No existe registro en tabla general de cuentas vista',&errorString	= 'No existe registro en tabla general de cuentas vista'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,137,120020068,Estado inválido de la operación,case &errorCode 		= 120020068 / &errorString	= 'Estado inválido de la operación',&errorString	= 'Estado inválido de la operación'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,139,120020069,La fecha de consulta es menor a la fecha valor de la operación,case &errorCode 		= 120020069 / &errorString	= 'La fecha de consulta es menor a la fecha valor de la operación',&errorString	= 'La fecha de consulta es menor a la fecha valor de la operación'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,141,120020070,Existen pagos posteriores a la fecha de consulta,case &errorCode 		= 120020070 / &errorString	= 'Existen pagos posteriores a la fecha de consulta',&errorString	= 'Existen pagos posteriores a la fecha de consulta'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,143,120020071,No se identificó tasa plus para la pizarra asociada al producto,case &errorCode 		= 120020071 / &errorString	= 'No se identificó tasa plus para la pizarra asociada al producto',&errorString	= 'No se identificó tasa plus para la pizarra asociada al producto'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,145,120020072,No se identificó tasa fija para la pizarra asociada al producto,case &errorCode 		= 120020072 / &errorString	= 'No se identificó tasa fija para la pizarra asociada al producto',&errorString	= 'No se identificó tasa fija para la pizarra asociada al producto'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,147,120020073,Existen pagos posteriores a la fecha de apertura,case &errorCode 		= 120020073 / &errorString	= 'Existen pagos posteriores a la fecha de apertura',&errorString	= 'Existen pagos posteriores a la fecha de apertura'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,149,120020074,No se puede modificar una comisión de distribución global,case &errorCode 		= 120020074 / &errorString 	= 'No se puede modificar una comisión de distribución global',&errorString 	= 'No se puede modificar una comisión de distribución global'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,151,120020075,No se puede agregar una comisión de distribución global,case &errorCode 		= 120020075 / &errorString 	= 'No se puede agregar una comisión de distribución global',&errorString 	= 'No se puede agregar una comisión de distribución global'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,153,120020076,No se puede eliminar una comisión de distribución global,case &errorCode 		= 120020076 / &errorString 	= 'No se puede eliminar una comisión de distribución global',&errorString 	= 'No se puede eliminar una comisión de distribución global'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,156,120020077,No se obtuvo un módulo/transacción para el evento contable correspondiente,case &errorCode 		= 120020077 / &errorString 	= 'No se obtuvo un módulo/transacción para el evento contable correspondiente',&errorString 	= 'No se obtuvo un módulo/transacción para el evento contable correspondiente'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,158,120020078,Debe ingresar instrucciones de débito,case &errorCode 		= 120020078 / &errorString 	= 'Debe ingresar instrucciones de débito',&errorString 	= 'Debe ingresar instrucciones de débito'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,162,120020081,La comisión no esta agrupada para el producto,case &errorCode 		= 120020081 / &errorString 	= 'La comisión no esta agrupada para el producto',&errorString 	= 'La comisión no esta agrupada para el producto'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,164,120020082,Base de cálculo incorrecto,case &errorCode 		= 120020082 / &errorString 	= 'Base de cálculo incorrecto',&errorString 	= 'Base de cálculo incorrecto'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,166,120020083,Se ingresó la comisión más de una vez,case &errorCode 		= 120020083 / &errorString 	= 'Se ingresó la comisión más de una vez',&errorString 	= 'Se ingresó la comisión más de una vez'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,168,120020084,Forma de distribución incorrecta,case &errorCode 		= 120020084 / &errorString 	= 'Forma de distribución incorrecta',&errorString 	= 'Forma de distribución incorrecta'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,170,120020085,Seguro incorrecto,case &errorCode 		= 120020085 / &errorString 	= 'Seguro incorrecto',&errorString 	= 'Seguro incorrecto'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,172,120020086,Debe ingresar una descripción para el seguro,case &errorCode 		= 120020086 / &errorString 	= 'Debe ingresar una descripción para el seguro',&errorString 	= 'Debe ingresar una descripción para el seguro'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,174,120020087,La descripción del seguro no debe exceder los 40 caracteres,case &errorCode 		= 120020087 / &errorString 	= 'La descripción del seguro no debe exceder los 40 caracteres',&errorString 	= 'La descripción del seguro no debe exceder los 40 caracteres'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,176,120020088,El tipo de seguro no está asociado con la aseguradora,case &errorCode 		= 120020088 / &errorString 	= 'El tipo de seguro no está asociado con la aseguradora',&errorString 	= 'El tipo de seguro no está asociado con la aseguradora'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,178,120020089,Se eliminó la comisión ? que no es modificable,case &errorCode 		= 120020089 / &errorString 	= 'Se eliminó la comisión ? que no es modificable',&errorString 	= 'Se eliminó la comisión ? que no es modificable'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,180,120020090,No puede ingresar importe y porcentaje,case &errorCode 		= 120020090 / &errorString 	= 'No puede ingresar importe y porcentaje',&errorString 	= 'No puede ingresar importe y porcentaje'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,182,120020091,Prorrateo incorrecto,case &errorCode 		= 120020091 / &errorString 	= 'Prorrateo incorrecto',&errorString 	= 'Prorrateo incorrecto'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,184,120020092,Forma de pago a la aseguradora incorrecta,case &errorCode 		= 120020092 / &errorString 	= 'Forma de pago a la aseguradora incorrecta',&errorString 	= 'Forma de pago a la aseguradora incorrecta'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,186,120020093,Id de seguro ya existe,case &errorCode 		= 120020093 / &errorString 	= 'Id de seguro ya existe',&errorString 	= 'Id de seguro ya existe'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,188,120020094,Id de seguro no existe,case &errorCode 		= 120020094 / &errorString 	= 'Id de seguro no existe',&errorString 	= 'Id de seguro no existe'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,190,120020095,"No puede continuar con la reestructura, no hubieron cambios","case &errorCode 		= 120020095 / &errorString 	= 'No puede continuar con la reestructura, no hubieron cambios'","&errorString 	= 'No puede continuar con la reestructura, no hubieron cambios'"
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,192,120020096,Debe ingresar un código de Tipo de Seguro comprendido entre 1 y 99999,case &errorCode 		= 120020096 / &errorString 	= 'Debe ingresar un código de Tipo de Seguro comprendido entre 1 y 99999',&errorString 	= 'Debe ingresar un código de Tipo de Seguro comprendido entre 1 y 99999'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,194,120020097,Debe ingresar una descripción para el Tipo de Seguro,case &errorCode 		= 120020097 / &errorString 	= 'Debe ingresar una descripción para el Tipo de Seguro',&errorString 	= 'Debe ingresar una descripción para el Tipo de Seguro'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,196,120020098,La descripción del Tipo de Seguro no debe exceder los 40 caracteres,case &errorCode 		= 120020098 / &errorString 	= 'La descripción del Tipo de Seguro no debe exceder los 40 caracteres',&errorString 	= 'La descripción del Tipo de Seguro no debe exceder los 40 caracteres'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,198,120020099,Se ingresó el Tipo de Seguro más de una vez,case &errorCode 		= 120020099 / &errorString 	= 'Se ingresó el Tipo de Seguro más de una vez',&errorString 	= 'Se ingresó el Tipo de Seguro más de una vez'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,200,120020100,El Tipo de Seguro no existe,case &errorCode 		= 120020100 / &errorString 	= 'El Tipo de Seguro no existe',&errorString 	= 'El Tipo de Seguro no existe'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,202,120020101,No se ingresó un código que se está utilizando en Compañías de Seguro,case &errorCode 		= 120020101 / &errorString 	= 'No se ingresó un código que se está utilizando en Compañías de Seguro',&errorString 	= 'No se ingresó un código que se está utilizando en Compañías de Seguro'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,204,120020102,"No puede ser eliminado, tiene referencias en la tabla de Compañías de Seguro","case &errorCode 		= 120020102 / &errorString 	= 'No puede ser eliminado, tiene referencias en la tabla de Compañías de Seguro'","&errorString 	= 'No puede ser eliminado, tiene referencias en la tabla de Compañías de Seguro'"
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,206,120020104,Modo de Cobro incorrecto,case &errorCode 		= 120020104 / &errorString 	= 'Modo de Cobro incorrecto',&errorString 	= 'Modo de Cobro incorrecto'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,208,120020105,Debe ingresar un código para la Compañía de Seguro comprendido entre 1 y 99999,case &errorCode 		= 120020105 / &errorString 	= 'Debe ingresar un código para la Compañía de Seguro comprendido entre 1 y 99999',&errorString 	= 'Debe ingresar un código para la Compañía de Seguro comprendido entre 1 y 99999'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,210,120020106,La Compañía de Seguro ya existe,case &errorCode 		= 120020106 / &errorString 	= 'La Compañía de Seguro ya existe',&errorString 	= 'La Compañía de Seguro ya existe'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,212,120020107,La Compañía de Seguro no existe,case &errorCode 		= 120020107 / &errorString 	= 'La Compañía de Seguro no existe',&errorString 	= 'La Compañía de Seguro no existe'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,214,120020108,Debe ingresar una descripción para la Compañía de Seguro,case &errorCode 		= 120020108 / &errorString 	= 'Debe ingresar una descripción para la Compañía de Seguro',&errorString 	= 'Debe ingresar una descripción para la Compañía de Seguro'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,216,120020109,La descripción de la Compañía de Seguro no debe exceder los 40 caracteres,case &errorCode 		= 120020109 / &errorString 	= 'La descripción de la Compañía de Seguro no debe exceder los 40 caracteres',&errorString 	= 'La descripción de la Compañía de Seguro no debe exceder los 40 caracteres'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,218,120020110,Se debe ingresar al menos un número de cuenta,case &errorCode 		= 120020110 / &errorString 	= 'Se debe ingresar al menos un número de cuenta',&errorString 	= 'Se debe ingresar al menos un número de cuenta'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,220,120020111,Se debe ingresar al menos un tipo de seguro,case &errorCode 		= 120020111 / &errorString 	= 'Se debe ingresar al menos un tipo de seguro',&errorString 	= 'Se debe ingresar al menos un tipo de seguro'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,222,120020112,Se ingresó el numero de cuenta más de una vez,case &errorCode 		= 120020112 / &errorString 	= 'Se ingresó el numero de cuenta más de una vez',&errorString 	= 'Se ingresó el numero de cuenta más de una vez'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,224,120020113,El importe debe de ser mayor que cero,case &errorCode 		= 120020113 / &errorString 	= 'El importe debe de ser mayor que cero',&errorString 	= 'El importe debe de ser mayor que cero'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,226,120020114,"No se puede eliminar la Compañía de Seguros, se esta utilizando en la tabla de Seguros","case &errorCode 		= 120020114 / &errorString 	= 'No se puede eliminar la Compañía de Seguros, se esta utilizando en la tabla de Seguros'","&errorString 	= 'No se puede eliminar la Compañía de Seguros, se esta utilizando en la tabla de Seguros'"
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,228,120020115,No se ingresó un código que se está utilizando Seguros,case &errorCode 		= 120020115 / &errorString 	= 'No se ingresó un código que se está utilizando Seguros',&errorString 	= 'No se ingresó un código que se está utilizando Seguros'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,230,120020116,"Solo puede filtrarse exclusivamente por persona o contraparte, no por ambas","case &errorCode 		= 120020116 / &errorString 	= 'Solo puede filtrarse exclusivamente por persona o contraparte, no por ambas'","&errorString 	= 'Solo puede filtrarse exclusivamente por persona o contraparte, no por ambas'"
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,232,120020117,Plan de pagos con capital negativo,case &errorCode 		= 120020117 / &errorString 	= 'Plan de pagos con capital negativo',&errorString 	= 'Plan de pagos con capital negativo'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,234,120020118,La comisión ingresada está siendo utilizada en Comisiones de desembolso,case &errorCode 		= 120020118 / &errorString 	= 'La comisión ingresada está siendo utilizada en Comisiones de desembolso',&errorString 	= 'La comisión ingresada está siendo utilizada en Comisiones de desembolso'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,236,120020119,La comisión ingresada está siendo utilizada en Comisiones de Cuota,case &errorCode 		= 120020119 / &errorString 	= 'La comisión ingresada está siendo utilizada en Comisiones de Cuota',&errorString 	= 'La comisión ingresada está siendo utilizada en Comisiones de Cuota'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,238,120020120,"La comisión por cuota no puede ser eliminada, se encuentra asociada a préstamos","case &errorCode 		= 120020120 / &errorString 	= 'La comisión por cuota no puede ser eliminada, se encuentra asociada a préstamos'","&errorString 	= 'La comisión por cuota no puede ser eliminada, se encuentra asociada a préstamos'"
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,240,120020121,"La comisión por cuota ? ??, no está habilitada en el Hub de Productos","case &errorCode		= 120020121 / &errorString		= 'La comisión por cuota ? ??, no está habilitada en el Hub de Productos'","&errorString		= 'La comisión por cuota ? ??, no está habilitada en el Hub de Productos'"
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,242,120020122,Existe inconsistencia de datos con el campo ? en la RNG ??,case &errorCode		= 120020122 / &errorString		= 'Existe inconsistencia de datos con el campo ? en la RNG ??',&errorString		= 'Existe inconsistencia de datos con el campo ? en la RNG ??'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,244,120020123,Sólo se admite el ingreso máximo de 3 comisiones,case &errorCode		= 120020123 / &errorString		= 'Sólo se admite el ingreso máximo de 3 comisiones',&errorString		= 'Sólo se admite el ingreso máximo de 3 comisiones'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,246,120020124,Sólo se admite el ingreso máximo de 5 seguros,case &errorCode		= 120020124 / &errorString		= 'Sólo se admite el ingreso máximo de 5 seguros',&errorString		= 'Sólo se admite el ingreso máximo de 5 seguros'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,248,120020125,Código de pizarra incorrecto ,case &errorCode		= 120020125 / &errorString		= 'Código de pizarra incorrecto ',&errorString		= 'Código de pizarra incorrecto '
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,250,120020126,Fecha desde no puede ser nulo,case &errorCode		= 120020126 / &errorString		= 'Fecha desde no puede ser nulo',&errorString		= 'Fecha desde no puede ser nulo'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,252,120020127,Debe ingresar descripción de la pizarra,case &errorCode		= 120020127 / &errorString		= 'Debe ingresar descripción de la pizarra',&errorString		= 'Debe ingresar descripción de la pizarra'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,254,120020128,La descripción de la pizarra no debe exceder los 40 caracteres,case &errorCode		= 120020128 / &errorString		= 'La descripción de la pizarra no debe exceder los 40 caracteres',&errorString		= 'La descripción de la pizarra no debe exceder los 40 caracteres'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,256,120020129,Debe ingresar un monto tope para la pizarra,case &errorCode		= 120020129 / &errorString		= 'Debe ingresar un monto tope para la pizarra',&errorString		= 'Debe ingresar un monto tope para la pizarra'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,258,120020131,"La pizarra no se puede eliminar, tiene valores ingresados","case &errorCode		= 120020131 / &errorString		= 'La pizarra no se puede eliminar, tiene valores ingresados'","&errorString		= 'La pizarra no se puede eliminar, tiene valores ingresados'"
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,260,120020132,No puede eliminar la pizarra. Está asociada a un préstamo,case &errorCode		= 120020132 / &errorString		= 'No puede eliminar la pizarra. Está asociada a un préstamo',&errorString		= 'No puede eliminar la pizarra. Está asociada a un préstamo'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,262,120020134,Código de pizarra ya existe,case &errorCode		= 120020134 / &errorString		= 'Código de pizarra ya existe',&errorString		= 'Código de pizarra ya existe'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,264,120020135,No existe la cabecera de la pizarra ingresada,case &errorCode		= 120020135 / &errorString		= 'No existe la cabecera de la pizarra ingresada',&errorString		= 'No existe la cabecera de la pizarra ingresada'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,266,120020136,La operación ya fue dada de alta,case &errorCode		= 120020136 / &errorString		= 'La operación ya fue dada de alta',&errorString		= 'La operación ya fue dada de alta'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,268,120020138,Módulo incorrecto,case &errorCode		= 120020138 / &errorString		= 'Módulo incorrecto',&errorString		= 'Módulo incorrecto'
BTV4Loans3,C:\1 - MODELOS\V4\BTV4Loans3\kb.data,BTERALOHES,API de Programación - Errores de Alta de Préstamos en español,DataProviderSource,270,120020139,El módulo y tipo de operación recibidos no coinciden con los del subproducto asociado,case &errorCode		= 120020139 / &errorString		= 'El módulo y tipo de operación recibidos no coinciden con los del subproducto asociado',&errorString		= 'El módulo y tipo de operación recibidos no coinciden con los del subproducto asociado'
